Date,Open,High,Low,Close,PE_CAPE
1968-04-08,93.290001,95.449997,93.110001,94.949997,21.27735602
1968-04-10,94.949997,97.110001,94.739998,95.669998,21.27735602
1968-04-11,95.669998,96.93,94.809998,96.529999,21.27735602
1968-04-15,96.529999,97.360001,95.330002,96.589996,21.27735602
1968-04-16,96.589996,97.540001,95.720001,96.620003,21.27735602
1968-04-17,96.620003,97.400002,95.760002,96.809998,21.27735602
1968-04-18,96.809998,97.889999,96.120003,97.080002,21.27735602
1968-04-19,97.080002,97.080002,95.150002,95.849998,21.27735602
1968-04-22,95.849998,96.07,94.220001,95.32,21.27735602
1968-04-23,95.68,97.480003,95.68,96.620003,21.27735602
1968-04-24,96.620003,97.809998,95.980003,96.919998,21.27735602
1968-04-25,96.919998,97.480003,95.68,96.620003,21.27735602
1968-04-26,96.620003,97.830002,96.220001,97.209999,21.27735602
1968-04-29,97.209999,98.610001,96.809998,97.970001,21.27735602
1968-04-30,97.970001,98.169998,96.580002,97.459999,21.27735602
1968-05-01,97.459999,98.610001,96.839996,97.970001,21.63022714
1968-05-02,97.970001,99.18,97.529999,98.589996,21.63022714
1968-05-03,98.589996,100.190002,97.980003,98.660004,21.63022714
1968-05-06,98.660004,99.110001,97.269997,98.349998,21.63022714
1968-05-07,98.349998,99.589996,97.860001,98.900002,21.63022714
1968-05-08,98.900002,99.739998,98.25,98.910004,21.63022714
1968-05-09,98.910004,99.470001,97.68,98.389999,21.63022714
1968-05-10,98.389999,99.300003,97.760002,98.5,21.63022714
1968-05-13,98.5,99.099998,97.519997,98.190002,21.63022714
1968-05-14,98.190002,98.849998,97.330002,98.120003,21.63022714
1968-05-15,98.120003,98.790001,97.32,98.07,21.63022714
1968-05-16,98.07,98.690002,97.050003,97.599998,21.63022714
1968-05-17,97.599998,97.809998,96.110001,96.900002,21.63022714
1968-05-20,96.900002,97.410004,95.800003,96.449997,21.63022714
1968-05-21,96.449997,97.519997,95.919998,96.93,21.63022714
1968-05-22,96.93,98.169998,96.470001,97.18,21.63022714
1968-05-23,97.18,97.790001,96.379997,96.970001,21.63022714
1968-05-24,96.970001,97.730003,96.209999,97.150002,21.63022714
1968-05-27,97.150002,97.809998,96.290001,96.989998,21.63022714
1968-05-28,96.989998,98.199997,96.410004,97.620003,21.63022714
1968-05-29,97.620003,98.739998,97.010002,97.919998,21.63022714
1968-05-31,97.919998,99.400002,97.660004,98.68,21.63022714
1968-06-03,98.720001,100.620003,98.720001,99.989998,22.00462343
1968-06-04,99.989998,101.260002,99.32,100.379997,22.00462343
1968-06-05,100.379997,101.129997,99.260002,99.889999,22.00462343
1968-06-06,99.889999,101.589996,99.5,100.650002,22.00462343
1968-06-07,100.650002,101.889999,100.239998,101.269997,22.00462343
1968-06-10,101.269997,102.25,100.419998,101.410004,22.00462343
1968-06-11,101.410004,102.400002,100.739998,101.660004,22.00462343
1968-06-13,101.660004,102.839996,100.550003,101.25,22.00462343
1968-06-14,101.25,101.82,99.980003,101.129997,22.00462343
1968-06-17,101.129997,101.709999,99.43,100.129997,22.00462343
1968-06-18,100.129997,101.089996,99.43,99.989998,22.00462343
1968-06-20,99.989998,101.599998,99.519997,101.510002,22.00462343
1968-06-21,101.510002,101.589996,99.800003,100.660004,22.00462343
1968-06-24,100.660004,101.480003,99.660004,100.389999,22.00462343
1968-06-25,100.389999,101.099998,99.279999,100.080002,22.00462343
1968-06-27,100.080002,101.010002,99.110001,99.980003,22.00462343
1968-06-28,99.980003,100.629997,98.910004,99.580002,22.00462343
1968-07-01,99.580002,100.330002,98.769997,99.400002,21.75353742
1968-07-02,99.400002,100.599998,98.599998,99.739998,21.75353742
1968-07-03,99.739998,101.360001,99.599998,100.910004,21.75353742
1968-07-08,100.910004,102.760002,100.720001,101.940002,21.75353742
1968-07-09,101.940002,102.93,101.190002,102.230003,21.75353742
1968-07-11,102.230003,103.669998,101.410004,102.389999,21.75353742
1968-07-12,102.389999,103.239998,101.389999,102.339996,21.75353742
1968-07-15,102.339996,103.150002,101.440002,102.260002,21.75353742
1968-07-16,102.260002,102.720001,100.970001,101.699997,21.75353742
1968-07-18,101.699997,102.650002,100.489998,101.440002,21.75353742
1968-07-19,101.440002,101.82,99.800003,100.459999,21.75353742
1968-07-22,100.459999,100.879997,98.510002,99.330002,21.75353742
1968-07-23,99.330002,99.93,97.889999,99.209999,21.75353742
1968-07-25,99.209999,100.07,97.43,97.940002,21.75353742
1968-07-26,97.940002,99.139999,97.220001,98.339996,21.75353742
1968-07-29,98.339996,98.779999,96.889999,97.650002,21.75353742
1968-07-30,97.650002,98.620003,96.839996,97.739998,21.75353742
1968-08-01,97.739998,98.82,96.779999,97.279999,21.13776679
1968-08-02,97.279999,97.470001,95.790001,96.629997,21.13776679
1968-08-05,96.629997,97.510002,95.949997,96.849998,21.13776679
1968-08-06,96.849998,97.82,96.419998,97.25,21.13776679
1968-08-08,97.25,98.32,96.580002,97.040001,21.13776679
1968-08-09,97.040001,97.559998,96.110001,97.010002,21.13776679
1968-08-12,97.010002,98.489998,96.720001,98.010002,21.13776679
1968-08-13,98.010002,99.199997,97.68,98.529999,21.13776679
1968-08-15,98.529999,99.360001,97.480003,98.07,21.13776679
1968-08-16,98.07,99.209999,97.620003,98.68,21.13776679
1968-08-19,98.68,99.639999,98.160004,99.0,21.13776679
1968-08-20,99.0,99.650002,98.080002,98.959999,21.13776679
1968-08-22,98.959999,99.580002,97.709999,98.699997,21.13776679
1968-08-23,98.699997,99.57,97.709999,98.690002,21.13776679
1968-08-26,98.690002,99.669998,98.290001,98.940002,21.13776679
1968-08-27,98.940002,99.610001,98.160004,98.809998,21.13776679
1968-08-29,98.809998,99.489998,97.900002,98.739998,21.13776679
1968-08-30,98.739998,99.519997,98.199997,98.860001,21.13776679
1968-09-03,98.860001,99.889999,98.309998,99.32,21.68027563
1968-09-04,99.32,100.489998,98.949997,100.019997,21.68027563
1968-09-05,100.019997,101.339996,99.629997,100.739998,21.68027563
1968-09-06,100.739998,101.879997,100.230003,101.199997,21.68027563
1968-09-09,101.199997,102.089996,100.470001,101.230003,21.68027563
1968-09-10,101.230003,101.809998,100.120003,100.730003,21.68027563
1968-09-12,100.730003,101.400002,99.699997,100.519997,21.68027563
1968-09-13,100.519997,101.529999,99.889999,100.860001,21.68027563
1968-09-16,100.860001,102.010002,100.330002,101.239998,21.68027563
1968-09-17,101.239998,102.18,100.639999,101.5,21.68027563
1968-09-19,101.5,102.529999,100.839996,101.589996,21.68027563
1968-09-20,101.589996,102.370003,100.809998,101.660004,21.68027563
1968-09-23,101.660004,102.82,101.199997,102.239998,21.68027563
1968-09-24,102.239998,103.209999,101.589996,102.589996,21.68027563
1968-09-26,102.589996,103.629997,101.589996,102.360001,21.68027563
1968-09-27,102.360001,103.07,101.360001,102.309998,21.68027563
1968-09-30,102.309998,103.290001,101.709999,102.669998,21.68027563
1968-10-01,102.669998,103.580002,101.800003,102.860001,22.00460693
1968-10-03,102.860001,104.129997,102.339996,103.220001,22.00460693
1968-10-04,103.220001,104.349998,102.650002,103.709999,22.00460693
1968-10-07,103.709999,104.400002,102.93,103.699997,22.00460693
1968-10-08,103.699997,104.449997,102.839996,103.739998,22.00460693
1968-10-10,103.739998,104.300003,102.610001,103.290001,22.00460693
1968-10-11,103.290001,103.900002,102.389999,103.18,22.00460693
1968-10-14,103.18,104.029999,102.480003,103.32,22.00460693
1968-10-15,103.32,104.25,102.660004,103.529999,22.00460693
1968-10-17,103.809998,105.010002,103.809998,104.010002,22.00460693
1968-10-18,104.010002,105.339996,103.540001,104.82,22.00460693
1968-10-21,104.82,105.779999,104.089996,104.989998,22.00460693
1968-10-22,104.989998,105.480003,103.839996,104.57,22.00460693
1968-10-24,104.57,105.150002,103.150002,103.839996,22.00460693
1968-10-25,103.839996,104.809998,103.139999,104.199997,22.00460693
1968-10-28,104.199997,104.889999,103.160004,103.900002,22.00460693
1968-10-29,103.900002,104.5,102.650002,103.300003,22.00460693
1968-10-31,103.300003,104.57,102.43,103.410004,22.00460693
1968-11-01,103.410004,104.300003,102.360001,103.059998,22.19552923
1968-11-04,103.059998,103.690002,101.849998,103.099998,22.19552923
1968-11-06,103.099998,104.410004,102.449997,103.269997,22.19552923
1968-11-07,103.269997,104.470001,102.309998,103.5,22.19552923
1968-11-08,103.5,104.589996,102.959999,103.949997,22.19552923
1968-11-12,103.949997,105.279999,103.510002,104.620003,22.19552923
1968-11-13,104.620003,105.760002,104.080002,105.129997,22.19552923
1968-11-14,105.129997,106.010002,104.339996,105.199997,22.19552923
1968-11-15,105.199997,106.440002,104.610001,105.779999,22.19552923
1968-11-18,105.779999,106.739998,105.050003,105.919998,22.19552923
1968-11-19,105.919998,106.839996,105.059998,106.139999,22.19552923
1968-11-21,106.139999,106.769997,104.849998,105.970001,22.19552923
1968-11-22,105.970001,106.889999,105.209999,106.300003,22.19552923
1968-11-25,106.300003,107.290001,105.470001,106.480003,22.19552923
1968-11-26,106.480003,107.93,106.110001,107.260002,22.19552923
1968-11-27,107.260002,108.550003,106.589996,107.760002,22.19552923
1968-11-29,107.760002,109.089996,107.32,108.370003,22.19552923
1968-12-02,108.370003,109.370003,107.150002,108.120003,22.277873
1968-12-03,108.120003,108.739998,107.019997,108.019997,22.277873
1968-12-05,108.019997,108.900002,106.709999,107.669998,22.277873
1968-12-06,107.669998,108.910004,106.849998,107.93,22.277873
1968-12-09,107.93,108.769997,106.889999,107.660004,22.277873
1968-12-10,107.660004,108.330002,106.68,107.389999,22.277873
1968-12-12,107.389999,108.43,106.330002,107.32,22.277873
1968-12-13,107.32,108.5,106.559998,107.580002,22.277873
1968-12-16,107.580002,108.400002,106.400002,107.099998,22.277873
1968-12-17,107.099998,107.650002,105.860001,106.660004,22.277873
1968-12-19,106.660004,107.669998,105.099998,106.970001,22.277873
1968-12-20,106.970001,107.980003,105.730003,106.339996,22.277873
1968-12-23,106.339996,106.68,104.610001,105.209999,22.277873
1968-12-24,105.209999,105.949997,104.370003,105.040001,22.277873
1968-12-26,105.040001,106.029999,104.290001,105.150002,22.277873
1968-12-27,105.150002,105.870003,104.199997,104.739998,22.277873
1968-12-30,104.739998,104.989998,103.089996,103.800003,22.277873
1968-12-31,103.800003,104.610001,102.980003,103.860001,22.277873
1969-01-02,103.860001,104.849998,103.209999,103.93,21.19496807
1969-01-03,103.93,104.870003,103.169998,103.989998,21.19496807
1969-01-06,103.989998,104.360001,101.940002,102.470001,21.19496807
1969-01-07,102.470001,102.68,100.150002,101.220001,21.19496807
1969-01-08,101.220001,102.120003,100.139999,100.800003,21.19496807
1969-01-09,100.800003,102.089996,100.349998,101.220001,21.19496807
1969-01-10,101.220001,102.139999,100.32,100.93,21.19496807
1969-01-13,100.93,101.349998,96.629997,100.440002,21.19496807
1969-01-14,100.440002,101.629997,99.040001,101.129997,21.19496807
1969-01-15,101.129997,102.480003,100.779999,101.620003,21.19496807
1969-01-16,101.620003,103.25,101.269997,102.18,21.19496807
1969-01-17,102.18,103.059998,101.32,102.029999,21.19496807
1969-01-20,102.029999,102.599998,101.0,101.690002,21.19496807
1969-01-21,101.690002,102.400002,100.879997,101.629997,21.19496807
1969-01-22,101.629997,102.550003,101.059998,101.980003,21.19496807
1969-01-23,101.980003,103.209999,101.57,102.43,21.19496807
1969-01-24,102.43,103.230003,101.709999,102.379997,21.19496807
1969-01-27,102.379997,103.150002,101.639999,102.400002,21.19496807
1969-01-28,102.400002,103.300003,101.559998,102.410004,21.19496807
1969-01-29,102.410004,103.309998,101.690002,102.510002,21.19496807
1969-01-30,102.510002,103.330002,101.730003,102.550003,21.19496807
1969-01-31,102.550003,103.639999,102.080002,103.010002,21.19496807
1969-02-03,103.010002,103.75,102.040001,102.889999,20.8957299
1969-02-04,102.889999,103.589996,102.150002,102.919998,20.8957299
1969-02-05,102.919998,103.839996,102.260002,103.199997,20.8957299
1969-02-06,103.199997,104.300003,102.550003,103.540001,20.8957299
1969-02-07,103.540001,104.220001,102.5,103.529999,20.8957299
1969-02-11,103.529999,104.610001,102.959999,103.650002,20.8957299
1969-02-12,103.650002,104.339996,102.980003,103.629997,20.8957299
1969-02-13,103.629997,104.360001,102.860001,103.709999,20.8957299
1969-02-14,103.709999,104.370003,102.879997,103.610001,20.8957299
1969-02-17,103.610001,104.029999,102.040001,102.440002,20.8957299
1969-02-18,102.269997,102.269997,100.580002,101.400002,20.8957299
1969-02-19,101.400002,102.07,100.300003,100.650002,20.8957299
1969-02-20,100.650002,101.029999,99.290001,99.790001,20.8957299
1969-02-24,99.790001,100.07,98.089996,98.599998,20.8957299
1969-02-25,98.599998,99.650002,97.5,97.980003,20.8957299
1969-02-26,97.980003,99.099998,97.360001,98.449997,20.8957299
1969-02-27,98.449997,99.0,97.5,98.139999,20.8957299
1969-02-28,98.139999,99.019997,97.529999,98.129997,20.8957299
1969-03-03,98.129997,99.080002,97.610001,98.379997,20.20228762
1969-03-04,98.379997,99.760002,98.169998,99.32,20.20228762
1969-03-05,99.32,100.480003,98.949997,99.709999,20.20228762
1969-03-06,99.709999,99.93,98.110001,98.699997,20.20228762
1969-03-07,98.699997,99.129997,97.32,98.650002,20.20228762
1969-03-10,98.650002,99.470001,97.870003,98.989998,20.20228762
1969-03-11,98.989998,100.139999,98.580002,99.32,20.20228762
1969-03-12,99.32,99.870003,98.349998,99.050003,20.20228762
1969-03-13,99.050003,99.349998,97.82,98.389999,20.20228762
1969-03-14,98.389999,98.699997,97.400002,98.0,20.20228762
1969-03-17,98.0,98.709999,97.059998,98.25,20.20228762
1969-03-18,98.25,99.410004,97.830002,98.489998,20.20228762
1969-03-19,98.489998,99.699997,98.029999,99.209999,20.20228762
1969-03-20,99.209999,100.389999,98.900002,99.839996,20.20228762
1969-03-21,99.839996,100.370003,98.879997,99.629997,20.20228762
1969-03-24,99.629997,100.160004,98.849998,99.5,20.20228762
1969-03-25,99.5,100.300003,98.879997,99.660004,20.20228762
1969-03-26,99.660004,100.860001,99.239998,100.389999,20.20228762
1969-03-27,100.389999,101.809998,100.029999,101.099998,20.20228762
1969-03-28,101.099998,102.349998,100.730003,101.510002,20.20228762
1969-04-01,101.510002,102.449997,100.839996,101.419998,20.42860808
1969-04-02,101.419998,101.650002,100.610001,100.779999,20.42860808
1969-04-03,100.779999,101.300003,99.870003,100.68,20.42860808
1969-04-07,100.629997,100.629997,99.080002,99.889999,20.42860808
1969-04-08,99.889999,101.269997,99.349998,100.139999,20.42860808
1969-04-09,100.139999,101.440002,99.879997,101.019997,20.42860808
1969-04-10,101.019997,102.220001,100.730003,101.550003,20.42860808
1969-04-11,101.550003,102.279999,100.970001,101.650002,20.42860808
1969-04-14,101.650002,102.400002,101.019997,101.57,20.42860808
1969-04-15,101.57,102.150002,100.760002,101.529999,20.42860808
1969-04-16,101.529999,101.779999,100.160004,100.629997,20.42860808
1969-04-17,100.629997,101.410004,99.989998,100.779999,20.42860808
1969-04-18,100.779999,102.089996,100.300003,101.239998,20.42860808
1969-04-21,101.239998,101.68,100.110001,100.559998,20.42860808
1969-04-22,100.559998,101.290001,99.519997,100.779999,20.42860808
1969-04-23,100.779999,101.769997,100.150002,100.800003,20.42860808
1969-04-24,100.800003,101.800003,100.209999,101.269997,20.42860808
1969-04-25,101.269997,102.290001,100.809998,101.720001,20.42860808
1969-04-28,101.720001,102.650002,100.970001,102.029999,20.42860808
1969-04-29,102.029999,103.309998,101.510002,102.790001,20.42860808
1969-04-30,102.790001,104.559998,102.5,103.690002,20.42860808
1969-05-01,103.690002,104.589996,102.739998,103.510002,20.97225827
1969-05-02,103.510002,104.629997,102.980003,104.0,20.97225827
1969-05-05,104.0,105.080002,103.480003,104.370003,20.97225827
1969-05-06,104.370003,105.5,103.839996,104.860001,20.97225827
1969-05-07,104.860001,105.589996,103.830002,104.669998,20.97225827
1969-05-08,104.669998,105.739998,104.099998,105.099998,20.97225827
1969-05-09,105.099998,106.010002,104.349998,105.050003,20.97225827
1969-05-12,105.050003,105.650002,104.120003,104.889999,20.97225827
1969-05-13,104.889999,105.910004,104.309998,105.339996,20.97225827
1969-05-14,105.339996,106.739998,105.07,106.160004,20.97225827
1969-05-15,106.160004,106.690002,105.080002,105.849998,20.97225827
1969-05-16,105.849998,106.589996,105.18,105.940002,20.97225827
1969-05-19,105.940002,106.150002,104.519997,104.970001,20.97225827
1969-05-20,104.970001,105.160004,103.559998,104.040001,20.97225827
1969-05-21,104.040001,105.029999,103.370003,104.470001,20.97225827
1969-05-22,104.470001,105.660004,103.919998,104.599998,20.97225827
1969-05-23,104.599998,105.32,103.779999,104.589996,20.97225827
1969-05-26,104.589996,105.139999,103.800003,104.360001,20.97225827
1969-05-27,104.360001,104.68,103.120003,103.57,20.97225827
1969-05-28,103.57,103.910004,102.290001,103.260002,20.97225827
1969-05-29,103.260002,104.269997,102.760002,103.459999,20.97225827
1969-06-02,103.459999,103.75,102.400002,102.940002,19.71334158
1969-06-03,102.940002,103.599998,102.089996,102.629997,19.71334158
1969-06-04,102.629997,103.449997,102.07,102.589996,19.71334158
1969-06-05,102.589996,103.449997,102.050003,102.760002,19.71334158
1969-06-06,102.760002,103.410004,101.68,102.120003,19.71334158
1969-06-09,102.120003,102.160004,100.540001,101.199997,19.71334158
1969-06-10,101.199997,101.760002,100.019997,100.419998,19.71334158
1969-06-11,100.419998,100.709999,99.019997,99.050003,19.71334158
1969-06-12,99.050003,99.779999,97.959999,98.260002,19.71334158
1969-06-13,98.260002,99.510002,97.589996,98.650002,19.71334158
1969-06-16,98.650002,99.639999,97.910004,98.32,19.71334158
1969-06-17,98.32,98.709999,96.879997,97.949997,19.71334158
1969-06-18,97.949997,99.199997,97.449997,97.809998,19.71334158
1969-06-19,97.809998,98.379997,96.610001,97.239998,19.71334158
1969-06-20,97.239998,98.220001,96.290001,96.669998,19.71334158
1969-06-23,96.669998,97.169998,95.209999,96.230003,19.71334158
1969-06-24,96.290001,98.040001,96.290001,97.32,19.71334158
1969-06-25,97.32,98.300003,96.559998,97.010002,19.71334158
1969-06-26,97.010002,97.910004,95.970001,97.25,19.71334158
1969-06-27,97.25,98.150002,96.650002,97.330002,19.71334158
1969-06-30,97.330002,98.639999,96.82,97.709999,19.71334158
1969-07-01,97.709999,98.660004,97.129997,98.080002,18.68170821
1969-07-02,98.080002,99.5,97.809998,98.940002,18.68170821
1969-07-03,98.940002,100.25,98.620003,99.610001,18.68170821
1969-07-07,99.610001,100.330002,98.449997,99.029999,18.68170821
1969-07-08,98.980003,98.980003,97.150002,97.629997,18.68170821
1969-07-09,97.629997,97.849998,96.330002,96.879997,18.68170821
1969-07-10,96.879997,97.040001,95.029999,95.379997,18.68170821
1969-07-11,95.379997,96.650002,94.809998,95.769997,18.68170821
1969-07-14,95.769997,96.169998,94.199997,94.550003,18.68170821
1969-07-15,94.550003,95.0,93.110001,94.239998,18.68170821
1969-07-16,94.239998,95.830002,94.220001,95.18,18.68170821
1969-07-17,95.18,96.709999,95.07,95.760002,18.68170821
1969-07-18,95.760002,95.839996,94.18,94.949997,18.68170821
1969-07-22,94.949997,95.449997,93.150002,93.519997,18.68170821
1969-07-23,93.519997,93.989998,92.07,93.120003,18.68170821
1969-07-24,93.120003,93.870003,92.290001,92.800003,18.68170821
1969-07-25,92.800003,93.279999,91.540001,92.059998,18.68170821
1969-07-28,91.910004,91.910004,89.830002,90.209999,18.68170821
1969-07-29,90.209999,91.559998,89.059998,89.480003,18.68170821
1969-07-30,89.480003,90.82,88.040001,89.93,18.68170821
1969-07-31,89.959999,92.400002,89.959999,91.830002,18.68170821
1969-08-01,91.919998,94.190002,91.919998,93.470001,18.42951559
1969-08-04,93.470001,94.419998,92.290001,92.989998,18.42951559
1969-08-05,92.989998,94.019997,92.129997,93.410004,18.42951559
1969-08-06,93.410004,94.760002,93.019997,93.919998,18.42951559
1969-08-07,93.919998,94.769997,93.169998,93.989998,18.42951559
1969-08-08,93.989998,94.629997,93.290001,93.940002,18.42951559
1969-08-11,93.940002,94.239998,92.769997,93.360001,18.42951559
1969-08-12,93.360001,93.660004,92.190002,92.629997,18.42951559
1969-08-13,92.629997,93.260002,91.480003,92.699997,18.42951559
1969-08-14,92.699997,93.870003,92.32,93.339996,18.42951559
1969-08-15,93.339996,94.5,92.919998,94.0,18.42951559
1969-08-18,94.0,95.0,93.510002,94.57,18.42951559
1969-08-19,94.57,95.18,93.949997,95.07,18.42951559
1969-08-20,95.07,95.639999,94.25,95.07,18.42951559
1969-08-21,95.07,95.870003,94.559998,95.349998,18.42951559
1969-08-22,95.349998,96.43,94.910004,95.919998,18.42951559
1969-08-25,95.919998,96.129997,94.519997,94.93,18.42951559
1969-08-26,94.93,95.040001,93.650002,94.300003,18.42951559
1969-08-27,94.300003,95.160004,93.760002,94.489998,18.42951559
1969-08-28,94.489998,95.379997,94.040001,94.889999,18.42951559
1969-08-29,94.889999,95.510002,94.459999,95.510002,18.42951559
1969-09-02,95.510002,96.309998,94.849998,95.540001,18.39804634
1969-09-03,95.540001,96.110001,94.379997,94.980003,18.39804634
1969-09-04,94.980003,95.199997,93.660004,94.199997,18.39804634
1969-09-05,94.199997,94.510002,93.089996,93.639999,18.39804634
1969-09-08,93.639999,93.760002,92.349998,92.699997,18.39804634
1969-09-09,92.699997,93.940002,91.769997,93.379997,18.39804634
1969-09-10,93.379997,95.349998,93.230003,94.949997,18.39804634
1969-09-11,94.949997,95.769997,93.720001,94.220001,18.39804634
1969-09-12,94.220001,95.040001,93.260002,94.129997,18.39804634
1969-09-15,94.129997,95.610001,93.730003,94.870003,18.39804634
1969-09-16,94.870003,95.730003,94.059998,94.949997,18.39804634
1969-09-17,94.949997,95.699997,94.040001,94.760002,18.39804634
1969-09-18,94.760002,95.529999,94.050003,94.900002,18.39804634
1969-09-19,94.900002,95.919998,94.349998,95.190002,18.39804634
1969-09-22,95.190002,96.129997,94.580002,95.629997,18.39804634
1969-09-23,95.629997,96.620003,94.860001,95.629997,18.39804634
1969-09-24,95.629997,96.199997,94.75,95.5,18.39804634
1969-09-25,95.5,95.919998,94.279999,94.769997,18.39804634
1969-09-26,94.769997,95.230003,93.529999,94.160004,18.39804634
1969-09-29,94.160004,94.449997,92.620003,93.410004,18.39804634
1969-09-30,93.410004,94.050003,92.550003,93.120003,18.39804634
1969-10-01,93.120003,93.510002,92.120003,92.519997,18.44866203
1969-10-02,92.519997,93.629997,91.660004,93.239998,18.44866203
1969-10-03,93.239998,94.389999,92.650002,93.190002,18.44866203
1969-10-06,93.190002,93.989998,92.5,93.379997,18.44866203
1969-10-07,93.379997,94.029999,92.589996,93.089996,18.44866203
1969-10-08,93.089996,93.559998,92.040001,92.669998,18.44866203
1969-10-09,92.669998,93.550003,91.75,93.029999,18.44866203
1969-10-10,93.029999,94.190002,92.599998,93.559998,18.44866203
1969-10-13,93.559998,94.860001,93.199997,94.550003,18.44866203
1969-10-14,94.550003,96.529999,94.32,95.699997,18.44866203
1969-10-15,95.699997,96.559998,94.650002,95.720001,18.44866203
1969-10-16,95.720001,97.540001,95.050003,96.370003,18.44866203
1969-10-17,96.370003,97.239998,95.379997,96.260002,18.44866203
1969-10-20,96.260002,97.169998,95.290001,96.459999,18.44866203
1969-10-21,96.459999,97.839996,95.860001,97.199997,18.44866203
1969-10-22,97.199997,98.610001,96.559998,97.830002,18.44866203
1969-10-23,97.830002,98.389999,96.459999,97.459999,18.44866203
1969-10-24,97.459999,98.830002,96.970001,98.120003,18.44866203
1969-10-27,98.120003,98.779999,97.489998,97.970001,18.44866203
1969-10-28,97.970001,98.550003,97.019997,97.660004,18.44866203
1969-10-29,97.660004,97.919998,96.260002,96.809998,18.44866203
1969-10-30,96.809998,97.470001,95.610001,96.93,18.44866203
1969-10-31,96.93,98.029999,96.330002,97.120003,18.44866203
1969-11-03,97.120003,97.82,96.190002,97.150002,18.43776008
1969-11-04,97.150002,97.82,95.839996,97.209999,18.43776008
1969-11-05,97.209999,98.389999,96.75,97.639999,18.43776008
1969-11-06,97.639999,98.309998,96.800003,97.669998,18.43776008
1969-11-07,97.669998,99.010002,97.18,98.260002,18.43776008
1969-11-10,98.260002,99.230003,97.650002,98.330002,18.43776008
1969-11-11,98.330002,98.790001,97.449997,98.07,18.43776008
1969-11-12,98.07,98.720001,97.279999,97.889999,18.43776008
1969-11-13,97.889999,98.339996,96.540001,97.419998,18.43776008
1969-11-14,97.419998,97.440002,96.360001,97.07,18.43776008
1969-11-17,97.07,97.360001,95.82,96.410004,18.43776008
1969-11-18,96.410004,97.0,95.57,96.389999,18.43776008
1969-11-19,96.389999,96.949997,95.360001,95.900002,18.43776008
1969-11-20,95.900002,95.940002,94.120003,94.910004,18.43776008
1969-11-21,94.910004,95.339996,93.870003,94.32,18.43776008
1969-11-24,94.32,94.43,92.629997,93.239998,18.43776008
1969-11-25,93.239998,94.169998,92.379997,92.940002,18.43776008
1969-11-26,92.940002,93.849998,92.239998,93.269997,18.43776008
1969-11-28,93.269997,94.410004,92.879997,93.809998,18.43776008
1969-12-01,93.809998,94.470001,92.779999,93.220001,17.32692991
1969-12-02,93.220001,93.540001,91.949997,92.650002,17.32692991
1969-12-03,92.650002,93.050003,91.25,91.650002,17.32692991
1969-12-04,91.650002,92.449997,90.360001,91.949997,17.32692991
1969-12-05,91.949997,92.910004,91.139999,91.730003,17.32692991
1969-12-08,91.730003,92.050003,90.290001,90.839996,17.32692991
1969-12-09,90.839996,91.790001,89.93,90.550003,17.32692991
1969-12-10,90.550003,91.220001,89.330002,90.480003,17.32692991
1969-12-11,90.480003,91.370003,89.739998,90.519997,17.32692991
1969-12-12,90.519997,91.669998,90.050003,90.809998,17.32692991
1969-12-15,90.809998,91.419998,89.959999,90.540001,17.32692991
1969-12-16,90.540001,91.050003,89.230003,89.720001,17.32692991
1969-12-17,89.720001,90.32,88.940002,89.199997,17.32692991
1969-12-18,89.199997,91.150002,88.620003,90.610001,17.32692991
1969-12-19,90.610001,92.339996,90.330002,91.379997,17.32692991
1969-12-22,91.379997,92.029999,90.099998,90.580002,17.32692991
1969-12-23,90.580002,91.129997,89.400002,90.230003,17.32692991
1969-12-24,90.230003,91.889999,89.93,91.18,17.32692991
1969-12-26,91.18,92.300003,90.940002,91.889999,17.32692991
1969-12-29,91.889999,92.489998,90.660004,91.25,17.32692991
1969-12-30,91.25,92.199997,90.470001,91.599998,17.32692991
1969-12-31,91.599998,92.940002,91.150002,92.059998,17.32692991
1970-01-02,92.059998,93.540001,91.790001,93.0,17.0905414
1970-01-05,93.0,94.25,92.529999,93.459999,17.0905414
1970-01-06,93.459999,93.809998,92.129997,92.82,17.0905414
1970-01-07,92.82,93.379997,91.93,92.629997,17.0905414
1970-01-08,92.629997,93.470001,91.989998,92.68,17.0905414
1970-01-09,92.68,93.25,91.82,92.400002,17.0905414
1970-01-12,92.400002,92.669998,91.199997,91.699997,17.0905414
1970-01-13,91.699997,92.610001,90.989998,91.919998,17.0905414
1970-01-14,91.919998,92.400002,90.879997,91.650002,17.0905414
1970-01-15,91.650002,92.349998,90.730003,91.68,17.0905414
1970-01-16,91.68,92.489998,90.360001,90.919998,17.0905414
1970-01-19,90.720001,90.720001,89.139999,89.650002,17.0905414
1970-01-20,89.650002,90.449997,88.639999,89.830002,17.0905414
1970-01-21,89.830002,90.610001,89.199997,89.949997,17.0905414
1970-01-22,89.949997,90.800003,89.199997,90.040001,17.0905414
1970-01-23,90.040001,90.449997,88.739998,89.370003,17.0905414
1970-01-26,89.230003,89.230003,87.489998,88.169998,17.0905414
1970-01-27,88.169998,88.540001,86.919998,87.620003,17.0905414
1970-01-28,87.620003,88.239998,86.440002,86.790001,17.0905414
1970-01-29,86.790001,87.089996,85.019997,85.690002,17.0905414
1970-01-30,85.690002,86.330002,84.419998,85.019997,17.0905414
